"exper" "male" "school" "wage" "region"
8 1 10 5.06850957870483 "North"
9 1 11 8.65968608856201 "South"
9 1 11 9.40540313720703 "South"
8 1 8 2.61529278755188 "Center"
9 1 11 11.2633543014526 "Center"
8 1 11 6.12444877624512 "North"
9 1 11 7.92167377471924 "Center"
8 1 11 5.93161678314209 "North"
8 1 11 8.57422828674316 "Center"
9 1 10 3.93985152244568 "North"
6 1 11 4.92618703842163 "Center"
7 1 11 2.06799578666687 "Center"
10 1 7 3.86633372306824 "North"
7 1 11 7.96178340911865 "North"
5 1 11 4.71809387207031 "North"
9 1 11 1.67030417919159 "Center"
8 1 10 4.44378614425659 "North"
4 1 11 8.3243989944458 "Center"
10 1 10 11.2007818222046 "North"
4 1 11 4.97611474990845 "Center"
10 1 10 3.24474120140076 "South"
8 1 10 2.96528244018555 "North"
7 1 10 4.14676237106323 "Center"
9 1 10 3.9664306640625 "South"
8 1 11 5.46263027191162 "South"
9 1 10 7.08907508850098 "North"
5 1 11 14.6236839294434 "North"
3 1 11 6.38930463790894 "South"
10 1 10 3.70315504074097 "South"
9 1 10 7.38912630081177 "South"
12 1 8 9.49289608001709 "South"
7 1 11 11.6513900756836 "Center"
11 1 8 6.73689365386963 "North"
6 1 11 11.268985748291 "North"
9 1 10 4.55120372772217 "Center"
8 1 11 4.28711414337158 "South"
5 1 11 4.60440492630005 "North"
8 1 10 3.98089170455933 "North"
7 1 10 10.84694480896 "South"
6 1 11 4.5964937210083 "North"
6 1 11 3.37006711959839 "Center"
6 1 11 10.7956390380859 "South"
8 1 11 3.12226796150208 "South"
8 1 11 6.72702121734619 "North"
8 1 11 4.76681327819824 "South"
8 1 10 4.13400316238403 "North"
9 1 11 7.01865196228027 "North"
9 1 11 8.57422828674316 "Center"
7 1 11 4.36492490768433 "North"
9 1 11 5.73822212219238 "North"
9 1 10 7.6555609703064 "North"
4 1 11 4.44022560119629 "North"
9 1 11 2.1362886428833 "Center"
9 1 10 7.21067190170288 "Center"
6 1 10 5.07299470901489 "North"
6 1 11 9.47831344604492 "North"
10 1 9 5.51200389862061 "North"
6 1 9 3.79132533073425 "South"
9 1 11 10.5936412811279 "North"
7 1 11 8.0629186630249 "South"
6 1 10 5.18190670013428 "North"
8 1 11 8.22329711914062 "South"
6 1 11 4.42321300506592 "North"
6 1 11 10.1665849685669 "Center"
4 1 11 5.28771209716797 "Center"
6 1 11 7.35889291763306 "South"
6 1 10 8.53048229217529 "Center"
6 1 11 24.8805732727051 "Center"
5 1 10 3.82990336418152 "South"
7 1 11 15.3111219406128 "South"
4 1 11 9.97140502929688 "Center"
7 1 11 13.3819208145142 "Center"
8 1 11 7.6555609703064 "South"
7 1 11 4.77754783630371 "South"
9 1 10 5.31893682479858 "Center"
6 1 10 2.63054513931274 "Center"
8 1 11 4.15962553024292 "North"
5 1 11 6.12444877624512 "South"
8 1 11 4.10103940963745 "South"
9 1 11 5.42078876495361 "North"
5 1 11 6.12444877624512 "South"
6 1 11 7.42357444763184 "South"
6 1 8 10.070240020752 "North"
7 1 8 3.89964914321899 "South"
8 1 12 6.14335155487061 "Center"
10 1 10 5.20189094543457 "South"
6 1 9 5.51200389862061 "Center"
9 1 10 8.16593170166016 "South"
9 1 11 4.59333658218384 "North"
9 1 11 7.97959518432617 "Center"
5 1 11 7.47031545639038 "North"
7 1 11 7.04311609268188 "Center"
5 1 10 6.11325216293335 "North"
7 1 10 6.82438564300537 "North"
7 1 9 3.26637268066406 "South"
6 1 10 7.74241495132446 "Center"
4 1 11 10.5646743774414 "North"
7 1 10 4.51660585403442 "South"
5 1 10 1.59235668182373 "Center"
8 1 11 8.67520523071289 "Center"
7 1 11 5.47651624679565 "Center"
8 1 10 4.89955902099609 "Center"
7 1 11 5.89761734008789 "Center"
5 1 11 7.83929443359375 "North"
10 1 9 5.93194580078125 "South"
8 1 11 6.14262247085571 "Center"
7 1 11 5.8197808265686 "North"
10 1 9 2.8155620098114 "South"
9 1 10 4.25649213790894 "North"
3 1 11 5.51200389862061 "Center"
9 1 11 5.56083583831787 "Center"
8 1 11 10.4416828155518 "North"
6 1 10 7.6555609703064 "Center"
9 1 11 3.08198070526123 "North"
9 1 11 4.59333658218384 "North"
8 1 11 3.73495173454285 "South"
5 1 11 7.34933853149414 "North"
7 1 10 3.1453959941864 "Center"
4 1 11 8.32925033569336 "Center"
8 1 11 5.53863191604614 "Center"
6 1 11 6.41063785552979 "North"
5 1 11 10.4115629196167 "North"
7 1 11 1.61478424072266 "North"
7 1 11 5.02702474594116 "North"
9 1 10 6.53579235076904 "South"
7 1 11 5.06747531890869 "South"
9 1 11 3.06038522720337 "North"
4 1 11 7.0251030921936 "South"
7 1 11 8.88045120239258 "Center"
8 1 11 2.00611877441406 "South"
4 1 11 12.2488975524902 "Center"
8 1 11 4.73157405853271 "North"
6 1 11 11.2314224243164 "North"
8 1 11 5.09554147720337 "North"
2 1 11 1.729647397995 "North"
6 1 11 4.89955902099609 "South"
7 1 10 6.12444877624512 "Center"
7 1 10 3.67466926574707 "South"
9 1 10 3.24497723579407 "South"
7 1 10 2.5275502204895 "South"
9 1 11 7.45047616958618 "South"
9 1 11 3.67466926574707 "North"
7 1 11 3.30364465713501 "Center"
6 1 9 2.84786868095398 "Center"
12 1 8 4.77707004547119 "North"
4 1 10 4.59517765045166 "North"
6 1 11 4.76297855377197 "Center"
8 1 11 6.73689365386963 "Center"
8 1 9 0.353857040405273 "South"
5 1 11 1.97302103042603 "Center"
9 1 11 4.86215782165527 "South"
8 1 11 5.98068237304688 "North"
6 1 9 1.32696390151978 "South"
14 1 5 4.88629293441772 "Center"
10 1 7 3.26637268066406 "South"
7 1 10 2.33711838722229 "South"
7 1 10 4.23569536209106 "South"
7 1 10 7.04582595825195 "North"
5 1 10 0.399086892604828 "Center"
9 1 9 5.46620178222656 "Center"
7 1 11 1.42620396614075 "Center"
9 1 9 2.86974167823792 "North"
8 1 11 22.1160659790039 "South"
6 1 11 2.99737739562988 "Center"
8 1 11 4.85803747177124 "North"
9 1 9 3.34060835838318 "North"
9 1 11 7.6555609703064 "South"
8 1 11 4.59333658218384 "Center"
9 1 10 4.08296585083008 "South"
7 1 10 4.28711414337158 "Center"
5 1 9 2.98753595352173 "Center"
9 1 11 4.65458106994629 "North"
11 1 8 5.51200389862061 "North"
14 1 6 6.43067121505737 "South"
8 1 10 7.70909643173218 "Center"
8 1 10 3.32731246948242 "Center"
5 1 12 4.40960311889648 "South"
5 1 12 6.45005226135254 "North"
8 1 10 3.51686143875122 "South"
9 1 11 6.64384651184082 "North"
10 1 9 3.81402802467346 "South"
10 1 10 4.02809619903564 "North"
9 1 8 2.12540936470032 "South"
7 1 8 1.06690561771393 "North"
9 1 10 10.6984968185425 "South"
9 1 10 5.55204248428345 "South"
6 1 11 3.67466926574707 "Center"
6 1 10 4.69602203369141 "South"
9 1 10 6.13968372344971 "Center"
5 1 10 2.7560019493103 "South"
8 1 11 3.42867684364319 "Center"
9 1 8 3.62930297851562 "Center"
7 1 10 6.89000511169434 "North"
9 1 9 2.98698353767395 "South"
6 1 11 7.27934503555298 "Center"
9 1 11 10.4115629196167 "South"
9 1 10 8.56873512268066 "North"
9 1 10 6.36665868759155 "North"
8 1 10 5.51200389862061 "South"
3 1 9 3.4020676612854 "South"
7 1 11 4.22552728652954 "North"
6 1 9 3.98089170455933 "Center"
9 1 10 6.57235431671143 "North"
3 1 11 5.86579751968384 "Center"
8 1 8 5.00216770172119 "Center"
9 1 10 6.11464977264404 "South"
4 1 10 8.90828895568848 "North"
7 1 10 5.6533374786377 "Center"
9 1 10 9.18667316436768 "Center"
6 1 10 1.44213438034058 "Center"
7 1 10 4.76623773574829 "North"
8 1 10 3.56054902076721 "Center"
9 1 10 4.2274956703186 "South"
7 1 10 7.04582595825195 "Center"
7 1 10 2.12314224243164 "Center"
8 1 10 7.54671430587769 "South"
6 1 10 4.28711414337158 "Center"
9 1 10 4.59191226959229 "South"
10 1 9 6.9358549118042 "South"
9 1 10 3.67466926574707 "South"
4 1 11 5.62008237838745 "North"
9 1 10 5.81441450119019 "North"
9 1 9 7.7205171585083 "Center"
6 1 10 10.4741687774658 "Center"
6 1 10 8.177414894104 "North"
6 1 11 3.65592098236084 "North"
4 1 10 4.59333658218384 "South"
9 1 10 5.3078556060791 "South"
6 1 10 4.59333658218384 "Center"
9 1 9 8.88757228851318 "South"
9 1 10 5.09554147720337 "Center"
9 1 9 7.63313436508179 "South"
4 1 8 2.53329467773438 "Center"
3 1 11 3.89964914321899 "South"
7 1 11 6.58412647247314 "Center"
4 1 8 1.51653015613556 "Center"
8 1 8 4.2819676399231 "Center"
9 1 9 3.59347057342529 "North"
6 1 8 4.34279108047485 "North"
4 1 10 5.7903881072998 "North"
6 1 8 2.07698702812195 "Center"
9 1 10 6.12444877624512 "North"
4 1 10 2.85624527931213 "North"
5 1 8 5.51200389862061 "South"
6 1 9 4.28711414337158 "South"
5 1 9 7.14519023895264 "South"
6 1 9 4.53878402709961 "North"
10 1 8 2.90911316871643 "North"
7 1 7 4.1539740562439 "Center"
